oligo	actualcounts	mappedcounts
UTR11.oligo154	401	401
UTR11.oligo33	1850	1850
UTR17.oligo141	1175	1175
UTR6.oligo389	1387	1387
UTR21.oligo210	239	239
UTR28.oligo56	903	903
UTR5.oligo45	782	782
UTR16.oligo209	1405	1405
UTR24.oligo137	1355	1355
UTR18.oligo354	1087	1087
UTR24.oligo117	232	232
UTR4.oligo100	271	271
UTR13.oligo98	1418	1418
UTR33.oligo95	1711	1711
UTR31.oligo308	526	526
UTR7.oligo79	734	734
UTR6.oligo270	722	722
UTR35.oligo78	1118	1118
UTR7.oligo61	702	702
UTR9.oligo13	234	234
UTR2.oligo244	1398	1398
UTR31.oligo59	101	101
UTR31.oligo50	576	576
UTR33.oligo35	1768	1768
UTR31.oligo171	389	389
UTR25.oligo115	712	712
UTR25.oligo93	162	162
UTR24.oligo179	849	849
UTR2.oligo44	380	380
UTR23.oligo39	1919	1919
UTR14.oligo183	295	295
UTR24.oligo29	818	818
UTR35.oligo140	661	661
UTR19.oligo68	1418	1418
UTR16.oligo96	1456	1456
UTR5.oligo142	526	526
UTR34.oligo149	731	731
UTR15.oligo95	735	735
UTR10.oligo9	1573	1573
UTR33.oligo282	329	329
UTR24.oligo258	1453	1453
UTR27.oligo397	1230	1230
UTR29.oligo25	850	850
UTR31.oligo300	459	459
UTR10.oligo327	328	328
UTR28.oligo109	32	32
UTR5.oligo377	116	116
UTR24.oligo113	902	902
UTR19.oligo11	302	302
UTR16.oligo242	1525	1525
UTR18.oligo389	555	555
UTR12.oligo183	818	818
UTR29.oligo351	1116	1116
UTR29.oligo69	1126	1126
UTR18.oligo179	665	665
UTR17.oligo176	1234	1234
UTR26.oligo16	1869	1869
UTR4.oligo236	782	782
UTR10.oligo174	134	134
UTR5.oligo208	430	430
UTR29.oligo379	71	71
UTR2.oligo290	836	836
UTR12.oligo129	285	285
UTR3.oligo48	593	593
UTR4.oligo25	582	582
UTR29.oligo199	1192	1192
UTR5.oligo113	603	603
UTR24.oligo251	695	695
UTR27.oligo1	716	716
UTR3.oligo122	331	331
UTR18.oligo384	62	62
UTR31.oligo130	200	200
UTR12.oligo337	1404	1404
UTR24.oligo223	933	933
UTR24.oligo399	709	709
UTR18.oligo142	808	808
UTR8.oligo10	839	839
UTR33.oligo164	1064	1064
UTR13.oligo104	1062	1062
UTR27.oligo157	441	441
UTR12.oligo117	1026	1026
UTR22.oligo125	1659	1659
UTR3.oligo245	1221	1221
UTR6.oligo70	1347	1347
UTR30.oligo352	851	851
UTR6.oligo336	550	550
UTR12.oligo131	995	995
UTR2.oligo104	62	62
UTR35.oligo234	755	755
UTR7.oligo107	1439	1439
UTR24.oligo167	1047	1047
UTR2.oligo353	339	339
UTR24.oligo358	1170	1170
UTR27.oligo133	705	705
UTR2.oligo59	164	164
UTR11.oligo281	755	755
UTR18.oligo447	267	267
UTR34.oligo0	1030	1030
UTR25.oligo273	462	462
UTR10.oligo78	1311	1311
UTR31.oligo10	1680	1680
UTR12.oligo64	1388	1388
UTR11.oligo356	1233	1233
UTR25.oligo335	399	399
UTR35.oligo202	581	581
UTR6.oligo174	1180	1180
UTR18.oligo26	909	909
UTR31.oligo160	1413	1413
UTR34.oligo82	917	917
UTR29.oligo124	337	337
UTR33.oligo274	1419	1419
UTR11.oligo162	268	268
UTR11.oligo97	271	271
UTR30.oligo268	1466	1466
UTR30.oligo212	1595	1595
UTR2.oligo325	202	202
UTR21.oligo18	461	461
UTR10.oligo232	1793	1793
UTR34.oligo24	786	786
UTR11.oligo125	833	833
UTR6.oligo86	399	399
UTR10.oligo244	1715	1715
UTR28.oligo180	695	695
UTR35.oligo158	547	547
UTR21.oligo133	1263	1263
UTR28.oligo52	280	280
UTR13.oligo263	370	370
UTR33.oligo230	73	73
UTR27.oligo207	213	213
UTR24.oligo161	201	201
UTR11.oligo124	154	154
UTR34.oligo243	755	755
UTR7.oligo135	1275	1275
UTR26.oligo80	1138	1138
UTR18.oligo420	567	567
UTR24.oligo99	414	414
UTR25.oligo204	1933	1933
UTR23.oligo80	234	234
UTR5.oligo347	137	137
UTR16.oligo409	298	298
UTR13.oligo135	33	33
UTR29.oligo188	605	605
UTR15.oligo68	226	226
UTR18.oligo243	968	968
UTR29.oligo50	389	389
UTR17.oligo279	690	690
UTR5.oligo303	1344	1344
UTR16.oligo351	1249	1249
UTR14.oligo121	545	545
UTR28.oligo159	724	724
UTR24.oligo247	433	433
UTR24.oligo290	277	277
UTR28.oligo104	666	666
UTR14.oligo67	428	428
UTR31.oligo63	692	692
UTR10.oligo37	1343	1343
UTR3.oligo29	1444	1444
UTR10.oligo202	614	614
UTR10.oligo67	185	185
UTR35.oligo184	872	872
UTR14.oligo168	447	447
UTR3.oligo178	1145	1145
UTR27.oligo219	553	553
UTR2.oligo38	717	717
UTR32.oligo31	848	848
UTR3.oligo449	1794	1794
UTR33.oligo257	259	259
UTR23.oligo119	859	859
UTR32.oligo140	1181	1181
UTR32.oligo28	938	938
UTR29.oligo322	903	903
UTR33.oligo269	830	830
UTR16.oligo183	1320	1320
UTR33.oligo78	611	611
UTR31.oligo205	571	571
UTR4.oligo172	1820	1820
UTR1.oligo44	356	356
UTR13.oligo141	924	924
UTR14.oligo5	1274	1274
UTR18.oligo128	1133	1133
UTR17.oligo55	846	846
UTR24.oligo336	1405	1405
UTR16.oligo2	678	678
UTR6.oligo199	874	874
UTR12.oligo202	597	597
UTR11.oligo68	645	645
UTR31.oligo26	674	674
UTR2.oligo335	1503	1503
UTR34.oligo258	1352	1352
UTR30.oligo311	1456	1456
UTR32.oligo16	774	774
UTR26.oligo75	733	733
UTR10.oligo230	603	603
UTR33.oligo187	906	906
UTR27.oligo255	485	485
UTR26.oligo37	351	351
UTR17.oligo40	351	351
UTR35.oligo263	691	691
UTR35.oligo162	776	776
UTR27.oligo442	746	746
UTR33.oligo243	852	852
UTR13.oligo119	268	268
UTR16.oligo227	1835	1835
UTR5.oligo238	370	370
UTR23.oligo92	937	937
UTR27.oligo86	1462	1462
UTR12.oligo143	986	986
UTR10.oligo170	1857	1857
UTR27.oligo441	824	824
UTR27.oligo233	1527	1527
UTR12.oligo8	632	632
UTR23.oligo50	761	761
UTR4.oligo195	429	429
UTR3.oligo182	1170	1170
UTR27.oligo368	201	201
UTR18.oligo477	1098	1098
UTR4.oligo11	352	352
UTR12.oligo121	245	245
UTR21.oligo33	739	739
UTR25.oligo52	243	243
UTR27.oligo62	1091	1091
UTR23.oligo63	1032	1032
UTR18.oligo251	332	332
UTR29.oligo316	1286	1286
UTR2.oligo130	315	315
UTR2.oligo263	1339	1339
UTR24.oligo35	1534	1534
UTR11.oligo330	538	538
UTR19.oligo118	340	340
UTR21.oligo89	1841	1841
UTR30.oligo315	423	423
UTR11.oligo113	58	58
UTR12.oligo16	1466	1466
UTR15.oligo267	1435	1435
UTR33.oligo154	289	289
UTR3.oligo249	878	878
UTR2.oligo105	1135	1135
UTR22.oligo38	1639	1639
UTR10.oligo159	314	314
UTR28.oligo227	298	298
UTR12.oligo298	1805	1805
UTR18.oligo329	504	504
UTR13.oligo270	1690	1690
UTR31.oligo67	1061	1061
UTR31.oligo25	235	235
UTR29.oligo119	626	626
UTR35.oligo148	1410	1410
UTR17.oligo233	1448	1448
UTR24.oligo76	1201	1201
UTR9.oligo1	308	308
UTR25.oligo134	1155	1155
UTR30.oligo34	412	412
UTR26.oligo95	877	877
UTR31.oligo219	1707	1707
UTR27.oligo436	1914	1914
UTR18.oligo41	979	979
UTR25.oligo374	258	258
UTR11.oligo434	496	496
UTR34.oligo132	642	642
UTR6.oligo215	248	248
UTR31.oligo112	519	519
UTR2.oligo70	1220	1220
UTR30.oligo236	1777	1777
UTR7.oligo86	357	357
UTR33.oligo268	652	652
UTR31.oligo48	1152	1152
UTR26.oligo91	1021	1021
UTR27.oligo51	535	535
UTR3.oligo415	573	573
UTR16.oligo164	362	362
UTR12.oligo220	909	909
UTR34.oligo4	386	386
UTR33.oligo203	1117	1117
UTR29.oligo17	1405	1405
UTR16.oligo268	150	150
UTR32.oligo184	617	617
UTR8.oligo30	1317	1317
UTR12.oligo189	307	307
UTR33.oligo171	284	284
UTR28.oligo45	196	196
UTR18.oligo291	316	316
UTR2.oligo58	1097	1097
UTR5.oligo30	482	482
UTR11.oligo177	873	873
UTR11.oligo14	1218	1218
UTR32.oligo58	1321	1321
UTR27.oligo4	177	177
UTR30.oligo176	1144	1144
UTR16.oligo289	1153	1153
UTR4.oligo77	1867	1867
UTR31.oligo164	511	511
UTR20.oligo63	937	937
UTR25.oligo17	326	326
UTR2.oligo393	309	309
UTR16.oligo357	1087	1087
UTR4.oligo126	1139	1139
UTR19.oligo41	1367	1367
UTR23.oligo41	1104	1104
UTR3.oligo399	1235	1235
UTR15.oligo106	421	421
UTR33.oligo26	1225	1225
UTR35.oligo126	878	878
UTR13.oligo171	1254	1254
UTR29.oligo52	758	758
UTR5.oligo259	501	501
UTR23.oligo140	327	327
UTR29.oligo147	1230	1230
UTR15.oligo240	678	678
UTR21.oligo186	1784	1784
UTR24.oligo351	1909	1909
UTR1.oligo35	164	164
UTR26.oligo30	1041	1041
UTR15.oligo203	386	386
UTR34.oligo222	591	591
UTR11.oligo446	390	390
UTR4.oligo51	1310	1310
UTR12.oligo350	1373	1373
UTR31.oligo279	499	499
UTR6.oligo223	1209	1209
UTR31.oligo128	1234	1234
UTR27.oligo279	599	599
UTR28.oligo11	145	145
UTR29.oligo357	1619	1619
UTR13.oligo120	616	616
UTR27.oligo166	625	625
UTR17.oligo120	151	151
UTR3.oligo293	1944	1944
UTR18.oligo323	319	319
UTR17.oligo208	1800	1800
UTR7.oligo105	54	54
UTR10.oligo190	504	504
UTR5.oligo272	441	441
UTR19.oligo6	673	673
UTR13.oligo182	1932	1932
UTR14.oligo0	306	306
UTR6.oligo255	543	543
UTR3.oligo79	1068	1068
UTR25.oligo188	127	127
UTR35.oligo135	786	786
UTR28.oligo99	714	714
UTR10.oligo278	525	525
UTR2.oligo273	1440	1440
UTR4.oligo186	739	739
UTR25.oligo161	688	688
UTR18.oligo232	225	225
UTR26.oligo7	759	759
UTR2.oligo24	782	782
UTR4.oligo1	1055	1055
UTR25.oligo108	642	642
UTR32.oligo105	474	474
UTR9.oligo57	1099	1099
UTR31.oligo270	465	465
UTR27.oligo121	1559	1559
UTR33.oligo235	395	395
UTR3.oligo254	67	67
UTR16.oligo316	778	778
UTR26.oligo51	420	420
UTR12.oligo228	893	893
UTR8.oligo15	389	389
UTR25.oligo159	476	476
UTR15.oligo207	669	669
UTR3.oligo59	586	586
UTR16.oligo220	481	481
UTR21.oligo99	522	522
UTR11.oligo185	872	872
UTR6.oligo14	134	134
UTR21.oligo85	1091	1091
UTR18.oligo107	1030	1030
UTR4.oligo20	728	728
UTR33.oligo16	1414	1414
UTR2.oligo47	89	89
UTR28.oligo3	457	457
UTR6.oligo352	814	814
UTR15.oligo185	810	810
UTR5.oligo375	1933	1933
UTR18.oligo378	1447	1447
UTR21.oligo65	1289	1289
UTR15.oligo116	500	500
UTR21.oligo27	333	333
UTR13.oligo188	879	879
UTR3.oligo236	1092	1092
UTR16.oligo33	763	763
UTR14.oligo18	1007	1007
UTR4.oligo68	896	896
UTR29.oligo141	1678	1678
UTR18.oligo478	1215	1215
UTR30.oligo133	1093	1093
UTR11.oligo289	486	486
UTR16.oligo339	185	185
UTR18.oligo470	290	290
UTR2.oligo224	224	224
UTR18.oligo363	57	57
UTR3.oligo378	863	863
UTR15.oligo58	564	564
UTR2.oligo149	1157	1157
UTR2.oligo275	970	970
UTR11.oligo142	1321	1321
UTR15.oligo112	1748	1748
UTR21.oligo106	1158	1158
UTR31.oligo329	116	116
UTR29.oligo1	1639	1639
UTR12.oligo100	1896	1896
UTR32.oligo120	1504	1504
UTR6.oligo94	1742	1742
UTR24.oligo230	1844	1844
UTR32.oligo125	1770	1770
UTR30.oligo356	334	334
UTR21.oligo16	1384	1384
UTR5.oligo249	539	539
UTR11.oligo254	1080	1080
UTR29.oligo118	154	154
UTR26.oligo104	476	476
UTR35.oligo297	336	336
UTR9.oligo17	1145	1145
UTR14.oligo13	27	27
UTR27.oligo70	416	416
UTR23.oligo60	941	941
UTR18.oligo137	1116	1116
UTR27.oligo190	810	810
UTR18.oligo224	1337	1337
UTR35.oligo66	436	436
UTR15.oligo19	727	727
UTR31.oligo334	69	69
UTR15.oligo171	1811	1811
UTR16.oligo282	1075	1075
UTR11.oligo435	752	752
UTR14.oligo71	304	304
UTR3.oligo144	457	457
UTR16.oligo46	97	97
UTR16.oligo95	1460	1460
UTR30.oligo33	533	533
UTR14.oligo39	608	608
UTR10.oligo86	1402	1402
UTR13.oligo81	1053	1053
UTR12.oligo23	254	254
UTR30.oligo393	527	527
UTR5.oligo221	963	963
UTR2.oligo249	700	700
UTR6.oligo99	824	824
UTR29.oligo337	1711	1711
UTR7.oligo31	1439	1439
UTR11.oligo415	1936	1936
UTR4.oligo177	1137	1137
UTR27.oligo423	1891	1891
UTR34.oligo234	1912	1912
UTR30.oligo370	1125	1125
UTR33.oligo209	352	352
UTR34.oligo22	160	160
UTR3.oligo32	159	159
UTR30.oligo158	45	45
UTR10.oligo304	704	704
UTR18.oligo207	102	102
UTR25.oligo395	627	627
UTR31.oligo46	464	464
UTR2.oligo159	582	582
UTR32.oligo154	164	164
UTR17.oligo8	354	354
UTR31.oligo264	909	909
UTR30.oligo156	549	549
UTR5.oligo219	1281	1281
UTR11.oligo172	1372	1372
UTR33.oligo217	397	397
UTR27.oligo229	373	373
UTR35.oligo11	955	955
UTR31.oligo335	783	783
UTR28.oligo126	1682	1682
UTR11.oligo232	549	549
UTR2.oligo231	386	386
UTR18.oligo124	523	523
UTR13.oligo107	637	637
UTR16.oligo345	78	78
UTR15.oligo211	1101	1101
UTR16.oligo6	1633	1633
UTR32.oligo70	777	777
UTR2.oligo240	878	878
UTR35.oligo224	829	829
UTR2.oligo202	868	868
UTR17.oligo173	1258	1258
UTR16.oligo78	1342	1342
UTR8.oligo29	1018	1018
UTR28.oligo214	608	608
UTR33.oligo125	1209	1209
UTR14.oligo187	848	848
UTR5.oligo2	649	649
UTR34.oligo15	612	612
UTR28.oligo207	163	163
UTR29.oligo303	503	503
UTR30.oligo263	1060	1060
UTR24.oligo106	599	599
UTR24.oligo121	137	137
UTR16.oligo43	1246	1246
UTR24.oligo2	754	754
UTR35.oligo101	473	473
UTR31.oligo244	1076	1076
UTR2.oligo85	1432	1432
UTR33.oligo266	1018	1018
UTR6.oligo32	159	159
UTR29.oligo193	982	982
UTR6.oligo413	918	918
UTR15.oligo94	1008	1008
UTR27.oligo66	376	376
UTR11.oligo196	221	221
UTR3.oligo344	477	477
UTR30.oligo453	1185	1186
UTR6.oligo298	1014	1014
UTR30.oligo255	390	390
UTR19.oligo61	348	348
UTR15.oligo39	1378	1378
UTR27.oligo213	908	908
UTR11.oligo26	537	537
UTR11.oligo363	839	839
UTR12.oligo140	574	574
UTR35.oligo7	460	460
UTR3.oligo218	988	988
UTR23.oligo28	586	586
UTR22.oligo55	771	771
UTR34.oligo133	845	845
UTR19.oligo23	577	577
UTR23.oligo108	842	842
UTR24.oligo55	577	577
UTR9.oligo38	1582	1582
UTR31.oligo145	628	628
UTR4.oligo214	324	324
UTR23.oligo89	72	72
UTR27.oligo394	96	96
UTR3.oligo472	443	443
UTR27.oligo181	1060	1060
UTR25.oligo288	149	149
UTR5.oligo246	1747	1747
UTR30.oligo203	1235	1235
UTR15.oligo88	945	945
UTR35.oligo252	465	465
UTR5.oligo194	191	191
UTR34.oligo57	940	940
UTR6.oligo63	319	319
UTR30.oligo223	1784	1784
UTR10.oligo255	1297	1297
UTR16.oligo125	681	681
UTR33.oligo249	1135	1135
UTR26.oligo39	1451	1451
UTR12.oligo268	349	349
UTR29.oligo222	759	759
UTR10.oligo85	1786	1786
UTR21.oligo120	331	331
UTR11.oligo370	1083	1083
UTR2.oligo90	218	218
UTR3.oligo319	279	279
UTR10.oligo200	666	666
UTR34.oligo138	902	902
UTR16.oligo189	551	551
UTR29.oligo165	333	333
UTR22.oligo84	216	216
UTR5.oligo308	437	437
UTR15.oligo170	1500	1500
UTR2.oligo303	1519	1519
UTR30.oligo148	540	540
UTR16.oligo155	671	671
UTR24.oligo270	265	265
UTR20.oligo56	309	309
UTR19.oligo39	910	910
UTR2.oligo67	119	119
UTR19.oligo17	736	736
UTR5.oligo402	1260	1260
UTR11.oligo261	796	796
UTR17.oligo66	681	681
UTR25.oligo322	728	728
UTR5.oligo34	587	587
UTR25.oligo308	164	164
UTR24.oligo50	491	491
UTR23.oligo24	396	396
UTR30.oligo325	709	710
UTR24.oligo346	564	564
UTR35.oligo235	1069	1069
UTR11.oligo384	120	120
UTR31.oligo60	965	965
UTR3.oligo310	512	512
UTR3.oligo20	1174	1174
UTR30.oligo237	366	366
UTR5.oligo163	755	755
UTR15.oligo136	1135	1135
UTR33.oligo208	135	135
UTR31.oligo3	777	777
UTR22.oligo61	615	615
UTR6.oligo319	836	836
UTR16.oligo127	654	654
UTR6.oligo204	223	223
UTR34.oligo198	1515	1515
UTR29.oligo178	94	94
UTR2.oligo348	540	540
UTR35.oligo138	454	454
UTR2.oligo132	939	939
UTR3.oligo437	443	443
UTR6.oligo188	373	373
UTR31.oligo297	381	381
UTR2.oligo336	595	595
UTR11.oligo160	125	125
UTR16.oligo74	1296	1296
UTR12.oligo334	535	535
UTR6.oligo41	595	595
UTR24.oligo152	503	503
UTR19.oligo127	1227	1227
UTR34.oligo251	1499	1499
UTR6.oligo412	512	512
UTR33.oligo276	711	711
UTR10.oligo201	99	99
UTR31.oligo121	1216	1216
UTR29.oligo326	496	496
UTR20.oligo67	1319	1319
UTR18.oligo317	1847	1847
UTR7.oligo91	1455	1455
UTR2.oligo49	1121	1121
UTR2.oligo364	1327	1327
UTR11.oligo79	1029	1029
UTR17.oligo187	588	588
UTR17.oligo151	958	958
UTR21.oligo160	1076	1076
UTR16.oligo144	372	372
UTR5.oligo69	414	414
UTR13.oligo207	1100	1100
UTR11.oligo365	1378	1378
UTR2.oligo242	635	635
UTR10.oligo163	1152	1152
UTR27.oligo36	1253	1253
UTR16.oligo148	844	844
UTR25.oligo275	555	555
UTR27.oligo195	296	296
UTR23.oligo34	347	347
UTR12.oligo149	1183	1183
UTR5.oligo358	464	464
UTR29.oligo332	460	460
UTR9.oligo30	539	539
UTR16.oligo411	420	420
UTR3.oligo143	545	545
UTR5.oligo355	966	966
UTR18.oligo410	602	602
UTR26.oligo57	1038	1038
UTR11.oligo437	764	764
UTR11.oligo54	705	705
UTR3.oligo132	1119	1119
UTR5.oligo258	1659	1659
UTR29.oligo184	832	832
UTR25.oligo2	412	412
UTR35.oligo81	973	973
UTR18.oligo102	1453	1453
UTR30.oligo45	1204	1204
UTR33.oligo237	873	873
UTR30.oligo78	347	347
UTR3.oligo433	285	285
UTR25.oligo333	1265	1265
UTR29.oligo301	843	843
UTR10.oligo62	794	794
UTR10.oligo223	859	859
UTR17.oligo143	1003	1003
UTR29.oligo353	138	138
UTR15.oligo24	701	701
UTR25.oligo194	266	266
UTR6.oligo416	264	264
UTR6.oligo289	1164	1164
UTR2.oligo373	260	260
UTR32.oligo176	417	417
UTR6.oligo82	1452	1452
UTR15.oligo23	516	516
UTR12.oligo85	612	612
UTR33.oligo280	1902	1902
UTR4.oligo201	454	454
UTR11.oligo217	135	135
UTR29.oligo275	1386	1386
UTR16.oligo172	566	566
UTR18.oligo370	941	941
UTR2.oligo305	363	363
UTR3.oligo455	24	24
UTR35.oligo160	688	688
UTR3.oligo56	306	306
UTR9.oligo43	683	683
UTR15.oligo243	739	739
UTR11.oligo244	373	373
UTR10.oligo104	937	937
UTR28.oligo82	305	305
UTR34.oligo257	1225	1225
UTR4.oligo200	385	385
UTR31.oligo54	217	217
UTR32.oligo153	762	762
UTR2.oligo248	1052	1052
UTR15.oligo63	17	17
UTR30.oligo450	128	574
UTR11.oligo259	427	427
UTR12.oligo210	849	849
UTR33.oligo2	249	249
UTR2.oligo436	1833	1833
UTR28.oligo42	1570	1570
UTR12.oligo156	615	615
UTR11.oligo439	425	425
UTR18.oligo255	226	226
UTR9.oligo76	725	725
UTR31.oligo187	429	429
UTR35.oligo139	1223	1223
UTR35.oligo2	172	172
UTR29.oligo261	853	853
UTR16.oligo379	1250	1250
UTR31.oligo78	605	605
UTR26.oligo27	1300	1300
UTR13.oligo196	899	899
UTR14.oligo111	373	373
UTR20.oligo76	982	982
UTR17.oligo246	348	348
UTR30.oligo387	712	712
UTR3.oligo405	516	516
UTR5.oligo0	812	812
UTR33.oligo139	239	239
UTR35.oligo312	683	683
UTR16.oligo56	343	343
UTR19.oligo113	350	350
UTR16.oligo4	199	199
UTR30.oligo40	611	611
UTR3.oligo462	920	920
UTR19.oligo137	1145	1145
UTR12.oligo158	89	89
UTR27.oligo205	718	718
UTR32.oligo147	611	611
UTR2.oligo156	1635	1635
UTR3.oligo128	975	975
UTR28.oligo57	1692	1692
UTR34.oligo115	990	990
UTR33.oligo188	1230	1230
UTR1.oligo71	1118	1118
UTR29.oligo234	113	113
UTR11.oligo87	931	931
UTR18.oligo246	897	897
UTR24.oligo280	819	819
UTR18.oligo455	935	935
UTR28.oligo110	1391	1391
UTR15.oligo51	1142	1142
UTR11.oligo84	168	168
UTR2.oligo97	423	423
UTR24.oligo102	743	743
UTR27.oligo449	733	733
UTR11.oligo202	308	308
UTR17.oligo193	736	736
UTR4.oligo184	469	469
UTR27.oligo215	543	543
UTR4.oligo133	770	770
UTR13.oligo54	421	421
UTR9.oligo5	95	95
UTR5.oligo11	545	545
UTR21.oligo214	585	585
UTR10.oligo322	465	465
UTR25.oligo264	1100	1100
UTR25.oligo210	977	977
UTR17.oligo1	503	503
UTR11.oligo45	471	471
UTR25.oligo166	1409	1409
UTR32.oligo195	608	608
UTR23.oligo132	377	377
UTR28.oligo157	598	598
UTR15.oligo164	915	915
UTR29.oligo194	1701	1701
UTR17.oligo238	916	916
UTR18.oligo17	1561	1561
UTR27.oligo365	156	156
UTR12.oligo287	937	937
UTR33.oligo186	1360	1360
UTR32.oligo26	767	767
UTR29.oligo267	302	302
UTR5.oligo52	448	448
UTR33.oligo196	295	295
UTR21.oligo185	636	636
UTR33.oligo71	667	667
UTR1.oligo61	375	375
UTR29.oligo96	579	579
UTR25.oligo132	151	151
UTR16.oligo298	362	362
UTR34.oligo58	455	455
UTR22.oligo97	323	323
UTR21.oligo109	227	227
UTR30.oligo412	629	629
UTR2.oligo363	1631	1631
UTR22.oligo15	668	668
UTR21.oligo183	639	639
UTR4.oligo131	934	934
UTR20.oligo23	770	770
UTR15.oligo55	348	348
UTR16.oligo278	360	360
UTR27.oligo276	230	230
UTR33.oligo33	437	437
UTR10.oligo71	1235	1235
UTR29.oligo291	367	367
UTR3.oligo272	644	644
UTR20.oligo61	1134	1134
UTR35.oligo168	605	605
UTR28.oligo48	513	513
UTR11.oligo279	229	229
UTR6.oligo247	1116	1116
UTR18.oligo267	1152	1152
UTR23.oligo31	1744	1744
UTR15.oligo154	866	866
UTR16.oligo132	843	843
UTR19.oligo8	1487	1487
UTR6.oligo46	1565	1565
UTR34.oligo103	767	767
UTR29.oligo44	1654	1654
UTR22.oligo87	489	489
UTR15.oligo72	35	35
UTR25.oligo256	1086	1086
UTR12.oligo165	1304	1304
UTR12.oligo234	1416	1416
UTR6.oligo202	697	697
UTR33.oligo253	366	366
UTR16.oligo185	340	340
UTR11.oligo159	400	400
UTR3.oligo51	376	376
UTR6.oligo69	405	405
UTR25.oligo243	747	747
UTR11.oligo394	820	820
UTR13.oligo51	669	669
UTR32.oligo135	406	406
UTR11.oligo143	764	764
UTR25.oligo117	1051	1051
UTR29.oligo71	1027	1027
UTR24.oligo378	422	422
UTR4.oligo22	218	218
UTR24.oligo123	184	184
UTR18.oligo261	267	267
UTR4.oligo237	525	525
UTR13.oligo156	576	576
UTR7.oligo42	1220	1220
UTR19.oligo37	540	540
UTR11.oligo12	771	771
UTR30.oligo92	931	931
UTR33.oligo8	656	656
UTR3.oligo170	34	34
UTR30.oligo435	1136	634
UTR30.oligo282	116	618
UTR30.oligo204	1488	1488
UTR18.oligo468	601	601
UTR31.oligo106	194	194
UTR15.oligo217	287	287
UTR11.oligo233	605	605
UTR10.oligo324	320	320
UTR34.oligo17	1577	1577
UTR25.oligo269	274	274
UTR14.oligo150	898	898
UTR21.oligo42	1197	1197
UTR7.oligo99	1668	1668
UTR32.oligo71	922	922
UTR2.oligo410	1041	1041
UTR30.oligo470	618	618
UTR2.oligo398	560	560
UTR33.oligo133	677	677
UTR9.oligo45	154	154
UTR31.oligo183	452	452
UTR18.oligo147	322	322
UTR27.oligo99	110	110
UTR3.oligo386	435	435
UTR24.oligo158	490	490
UTR32.oligo52	790	790
UTR3.oligo164	306	306
UTR32.oligo38	1112	1112
UTR31.oligo307	148	148
UTR1.oligo40	1026	1026
UTR5.oligo73	1820	1820
UTR18.oligo366	534	534
UTR25.oligo86	914	914
UTR1.oligo83	1733	1733
UTR9.oligo41	402	402
UTR25.oligo358	214	214
UTR17.oligo296	46	46
UTR2.oligo168	694	694
UTR9.oligo22	178	178
UTR3.oligo403	543	543
UTR17.oligo23	106	106
UTR29.oligo48	229	229
UTR16.oligo335	228	228
UTR4.oligo153	171	171
UTR35.oligo190	729	729
UTR3.oligo102	319	319
UTR23.oligo4	50	50
UTR2.oligo203	252	252
UTR2.oligo69	1084	1084
UTR25.oligo222	1096	1096
UTR27.oligo376	633	633
UTR19.oligo112	269	269
UTR29.oligo75	1465	1465
UTR26.oligo38	1496	1496
UTR12.oligo206	434	434
UTR31.oligo291	654	654
UTR2.oligo22	448	448
UTR21.oligo167	50	50
UTR24.oligo308	1255	1255
UTR27.oligo167	671	671
UTR16.oligo221	612	612
UTR15.oligo143	797	797
UTR33.oligo69	1803	1803
UTR35.oligo183	290	290
UTR27.oligo448	71	71
UTR10.oligo122	981	981
UTR25.oligo410	775	775
UTR33.oligo25	182	182
UTR35.oligo225	657	657
UTR34.oligo195	1595	1595
UTR35.oligo21	108	108
UTR5.oligo257	765	765
UTR21.oligo78	60	60
UTR16.oligo303	535	535
UTR17.oligo247	1833	1833
UTR20.oligo66	706	706
UTR27.oligo286	1496	1496
UTR28.oligo194	168	168
UTR35.oligo103	561	561
UTR24.oligo75	676	676
UTR27.oligo50	284	284
UTR6.oligo367	382	382
UTR30.oligo234	461	461
UTR33.oligo155	385	385
UTR18.oligo330	478	478
UTR15.oligo230	1066	1066
UTR34.oligo118	356	356
UTR5.oligo353	458	458
UTR27.oligo375	1601	1601
UTR25.oligo309	347	347
UTR6.oligo370	156	156
UTR30.oligo464	302	302
UTR24.oligo53	659	659
UTR30.oligo157	584	584
UTR33.oligo47	203	203
UTR14.oligo201	1089	1089
UTR18.oligo211	628	628
UTR19.oligo49	255	255
UTR3.oligo169	730	730
UTR1.oligo51	241	241
UTR25.oligo282	527	527
UTR28.oligo50	936	936
UTR30.oligo474	1443	1443
UTR4.oligo218	782	782
UTR3.oligo61	1051	1051
UTR17.oligo237	635	635
UTR19.oligo100	587	587
UTR9.oligo9	229	229
UTR2.oligo198	135	135
UTR35.oligo316	1615	1615
UTR30.oligo297	1015	569
UTR25.oligo281	283	283
UTR35.oligo20	318	318
UTR28.oligo86	245	245
UTR30.oligo69	763	763
UTR10.oligo188	1407	1407
UTR4.oligo139	274	274
UTR12.oligo257	1580	1580
UTR22.oligo131	218	218
UTR22.oligo36	340	340
UTR31.oligo274	339	339
UTR10.oligo57	146	146
UTR28.oligo129	983	983
UTR18.oligo357	199	199
UTR10.oligo111	331	331
UTR18.oligo31	568	568
UTR11.oligo29	231	231
UTR22.oligo54	389	389
