oligo	actualcounts	mappedcounts
UTR5.oligo153	1349	1349
UTR11.oligo64	1018	1018
UTR8.oligo48	1517	1517
UTR6.oligo371	1745	1745
UTR15.oligo856	1746	1746
UTR2.oligo19	1005	1005
UTR11.oligo166	1431	1431
UTR3.oligo123	1871	1871
UTR1.oligo733	1146	1146
UTR1.oligo413	396	396
UTR10.oligo217	1802	1802
UTR15.oligo47	1744	1744
UTR1.oligo273	1760	1760
UTR9.oligo371	1776	1776
UTR4.oligo605	1911	1911
UTR17.oligo604	1613	1613
UTR4.oligo383	844	844
UTR4.oligo539	1498	1498
UTR4.oligo123	1208	1208
UTR9.oligo34	1096	1096
UTR17.oligo662	1260	1260
UTR7.oligo480	1048	1048
UTR6.oligo31	1091	1091
UTR10.oligo554	1595	1595
UTR15.oligo802	1689	1689
UTR16.oligo456	1821	1821
UTR6.oligo361	829	829
UTR9.oligo178	1896	1896
UTR17.oligo116	1203	1203
UTR7.oligo589	1649	1649
UTR2.oligo99	1491	1491
UTR1.oligo791	778	778
UTR9.oligo544	1818	1818
UTR4.oligo757	1384	1384
UTR3.oligo179	1735	1735
UTR15.oligo107	1418	1418
UTR13.oligo351	1592	1592
UTR1.oligo673	1718	1718
UTR17.oligo405	1920	1920
UTR7.oligo205	1336	1336
UTR15.oligo554	1379	1379
UTR1.oligo145	1523	1523
UTR6.oligo299	1839	1839
UTR16.oligo557	1613	1613
UTR10.oligo535	1918	1918
UTR5.oligo166	1774	1774
UTR15.oligo297	1472	1472
UTR17.oligo456	461	461
UTR1.oligo624	1495	1495
UTR10.oligo157	1777	1777
UTR14.oligo270	1764	1764
UTR3.oligo4	1830	1830
UTR5.oligo364	1853	1853
UTR12.oligo731	1791	1791
UTR6.oligo98	1833	1833
UTR12.oligo565	1712	1712
UTR16.oligo72	1805	1805
UTR14.oligo424	1650	1650
UTR12.oligo404	1098	1098
UTR2.oligo192	1594	1594
UTR1.oligo123	1328	1328
UTR16.oligo522	1390	1390
UTR15.oligo340	1383	1383
UTR7.oligo296	1792	1792
UTR3.oligo588	309	309
UTR12.oligo103	717	717
UTR7.oligo664	1629	1629
UTR9.oligo35	1123	1123
UTR4.oligo91	1519	1519
UTR10.oligo151	1666	1666
UTR4.oligo17	1476	1476
UTR16.oligo109	1641	1641
UTR5.oligo310	1233	1233
UTR4.oligo750	1373	1373
UTR13.oligo227	294	294
UTR16.oligo547	1041	1041
UTR17.oligo294	337	337
UTR14.oligo0	1643	1643
UTR4.oligo533	759	759
UTR7.oligo688	1363	1363
UTR16.oligo86	1202	1202
UTR16.oligo613	961	961
UTR13.oligo238	968	968
UTR15.oligo860	1727	1727
UTR15.oligo900	1290	1290
UTR4.oligo515	1576	1576
UTR9.oligo307	1898	1898
UTR6.oligo297	1752	1752
UTR17.oligo1	1555	1555
UTR16.oligo336	1607	1607
UTR7.oligo259	484	484
UTR12.oligo169	391	391
UTR16.oligo568	1366	1366
UTR4.oligo498	1104	1104
UTR5.oligo34	1563	1563
UTR9.oligo1	1596	1596
UTR1.oligo140	687	687
UTR14.oligo321	1886	1886
UTR7.oligo555	1044	1044
UTR17.oligo435	914	914
UTR7.oligo453	278	278
UTR9.oligo445	851	851
UTR2.oligo164	268	268
UTR9.oligo431	939	939
UTR14.oligo14	1746	1746
UTR16.oligo388	1572	1572
UTR3.oligo147	1583	1583
UTR17.oligo491	1286	1286
UTR12.oligo210	1520	1520
UTR16.oligo398	996	996
UTR8.oligo10	1602	1602
UTR13.oligo206	800	800
UTR10.oligo586	1540	1540
UTR16.oligo236	1078	1078
UTR10.oligo395	1910	1910
UTR6.oligo83	1478	1478
UTR14.oligo314	796	796
UTR9.oligo423	1436	1436
UTR7.oligo163	1244	1244
UTR5.oligo78	530	530
UTR3.oligo519	1674	1674
UTR5.oligo220	1245	1245
UTR17.oligo480	1790	1790
UTR10.oligo442	1743	1743
UTR16.oligo418	360	360
UTR15.oligo816	1592	1592
UTR16.oligo518	1728	1728
UTR1.oligo475	1351	1351
UTR17.oligo204	798	798
UTR3.oligo438	1398	1398
UTR12.oligo320	1064	1064
UTR16.oligo411	684	684
UTR3.oligo432	1557	1557
UTR4.oligo845	365	365
UTR4.oligo152	1849	1849
UTR1.oligo549	1002	1002
UTR17.oligo209	884	884
UTR12.oligo472	545	545
UTR3.oligo40	1152	1152
UTR15.oligo2	1708	1708
UTR16.oligo658	507	507
UTR10.oligo591	839	839
UTR15.oligo453	1062	1062
UTR12.oligo877	1905	1905
UTR15.oligo390	1746	1746
UTR6.oligo226	1258	1258
UTR14.oligo35	1642	1642
UTR16.oligo559	1199	1199
UTR1.oligo103	851	851
UTR4.oligo790	1621	1621
UTR16.oligo217	976	976
UTR10.oligo344	1502	1502
UTR16.oligo222	1025	1025
UTR16.oligo680	1894	1894
UTR17.oligo118	1555	1555
UTR16.oligo314	1720	1720
UTR17.oligo707	895	895
UTR1.oligo147	1708	1708
UTR7.oligo705	853	853
UTR12.oligo476	1328	1328
UTR10.oligo295	924	924
UTR7.oligo303	1662	1662
UTR16.oligo356	1534	1534
UTR15.oligo843	1618	1618
UTR7.oligo408	1159	1159
UTR15.oligo775	1925	1925
UTR2.oligo142	1218	1218
UTR5.oligo229	1510	1510
UTR4.oligo695	1794	1794
UTR3.oligo637	1793	1793
UTR10.oligo328	1789	1789
UTR10.oligo95	593	593
UTR6.oligo151	1697	1697
UTR5.oligo404	1620	1620
UTR16.oligo280	682	682
UTR4.oligo768	645	645
UTR17.oligo429	1566	1566
UTR17.oligo529	598	598
UTR15.oligo605	1637	1637
UTR16.oligo29	1525	1525
UTR15.oligo86	666	666
UTR4.oligo395	1686	1686
UTR14.oligo423	1457	1457
UTR9.oligo524	1716	1716
UTR9.oligo215	1869	1869
UTR14.oligo48	1651	1651
UTR2.oligo131	582	582
UTR8.oligo89	1366	1366
UTR2.oligo205	1309	1309
UTR6.oligo326	1166	1166
UTR1.oligo679	895	895
UTR16.oligo502	1209	1209
UTR6.oligo51	1058	1058
UTR10.oligo44	1739	1739
UTR10.oligo283	1478	1478
UTR5.oligo373	1876	1876
UTR13.oligo480	571	571
UTR3.oligo385	714	714
UTR2.oligo175	1074	1074
UTR10.oligo528	1407	1407
UTR13.oligo346	1004	1004
UTR15.oligo773	1442	1442
UTR3.oligo259	1713	1713
UTR16.oligo586	734	734
UTR12.oligo298	1891	1891
UTR17.oligo471	1299	1299
UTR12.oligo144	494	494
UTR6.oligo165	1503	1503
UTR1.oligo214	1469	1469
UTR14.oligo203	1863	1863
UTR4.oligo550	864	864
UTR4.oligo564	1883	1883
UTR15.oligo858	1196	1196
UTR8.oligo39	1906	1906
UTR16.oligo644	1530	1530
UTR16.oligo317	1458	1458
UTR10.oligo531	1464	1464
UTR16.oligo312	1617	1617
UTR12.oligo484	948	948
UTR17.oligo603	1297	1297
UTR10.oligo266	802	802
UTR7.oligo674	1062	1062
UTR14.oligo280	1597	1597
UTR10.oligo230	1584	1584
UTR3.oligo302	970	970
UTR3.oligo182	476	476
UTR7.oligo673	1294	1294
UTR15.oligo500	378	378
UTR13.oligo368	1562	1562
UTR14.oligo302	728	728
UTR4.oligo435	1802	1802
UTR3.oligo144	494	494
UTR12.oligo623	1581	1581
UTR3.oligo470	1606	1606
UTR2.oligo167	1043	1043
UTR9.oligo493	1701	1701
UTR13.oligo189	851	851
UTR1.oligo589	577	577
UTR1.oligo583	1869	1869
UTR10.oligo287	1010	1010
UTR5.oligo270	1484	1484
UTR15.oligo127	754	754
UTR11.oligo18	984	984
UTR10.oligo176	1117	1117
UTR10.oligo522	1816	1816
UTR7.oligo474	1918	1918
UTR12.oligo389	1203	1203
UTR7.oligo168	803	803
UTR2.oligo257	427	427
UTR15.oligo34	1886	1886
UTR16.oligo39	813	813
UTR7.oligo70	1206	1206
UTR3.oligo599	1627	1627
UTR1.oligo403	1800	1800
UTR12.oligo749	1123	1123
UTR16.oligo121	1768	1768
UTR1.oligo150	973	973
UTR12.oligo712	1196	1196
UTR4.oligo659	1631	1631
UTR4.oligo272	1039	1039
UTR14.oligo61	974	974
UTR2.oligo222	935	935
UTR10.oligo236	942	942
UTR13.oligo2	1679	1679
UTR17.oligo321	1485	1485
UTR12.oligo884	1621	1621
UTR9.oligo390	1738	1738
UTR3.oligo576	1440	1440
UTR14.oligo22	1131	1131
UTR2.oligo104	1859	1859
UTR1.oligo379	1820	1820
UTR12.oligo592	831	831
UTR11.oligo120	1517	1517
UTR15.oligo944	1425	1425
UTR3.oligo575	1322	1322
UTR6.oligo243	909	909
UTR12.oligo453	1502	1502
UTR3.oligo43	1829	1829
UTR10.oligo130	1591	1591
UTR17.oligo372	531	531
UTR7.oligo13	705	705
UTR2.oligo84	1658	1658
UTR7.oligo484	1289	1289
UTR4.oligo12	1653	1653
UTR5.oligo260	1674	1674
UTR7.oligo116	1205	1205
UTR17.oligo656	1203	1203
UTR9.oligo271	1311	1311
UTR16.oligo6	268	268
UTR1.oligo738	546	546
UTR13.oligo47	1694	1694
UTR4.oligo231	1425	1425
UTR9.oligo459	556	556
UTR7.oligo668	1784	1784
UTR17.oligo422	1614	1614
UTR10.oligo374	1187	1187
UTR17.oligo86	1401	1401
UTR7.oligo681	1829	1829
UTR6.oligo125	1554	1554
UTR3.oligo460	1540	1540
UTR17.oligo194	1060	1060
UTR1.oligo114	690	690
UTR2.oligo119	478	478
UTR16.oligo627	1859	1859
UTR6.oligo34	1291	1291
UTR7.oligo528	1674	1674
UTR9.oligo183	1335	1335
UTR17.oligo583	1683	1683
UTR17.oligo334	1407	1407
UTR16.oligo365	814	814
UTR12.oligo268	1360	1360
UTR2.oligo46	1366	1366
UTR17.oligo69	1904	1904
UTR1.oligo3	626	626
UTR4.oligo273	952	952
UTR10.oligo297	1174	1174
UTR16.oligo620	1350	1350
UTR1.oligo605	944	944
UTR12.oligo64	1076	1076
UTR4.oligo309	1121	1121
UTR13.oligo76	1319	1319
UTR1.oligo761	1415	1415
UTR4.oligo390	713	713
UTR14.oligo313	488	488
UTR6.oligo436	570	570
UTR1.oligo412	827	827
UTR13.oligo391	1763	1763
UTR1.oligo374	1800	1800
UTR4.oligo279	1234	1234
UTR7.oligo478	1839	1839
UTR4.oligo517	1528	1528
UTR17.oligo520	1742	1742
UTR4.oligo186	803	803
UTR3.oligo80	1888	1888
UTR12.oligo275	1317	1317
UTR7.oligo613	1801	1801
UTR4.oligo763	1401	1401
UTR16.oligo220	1557	1557
UTR1.oligo142	995	995
UTR9.oligo280	642	642
UTR10.oligo450	134	134
UTR5.oligo79	981	981
UTR17.oligo661	843	843
UTR16.oligo307	1427	1427
UTR10.oligo40	842	842
UTR10.oligo133	1312	1312
UTR12.oligo233	1284	1284
UTR15.oligo524	1214	1214
UTR6.oligo59	1911	1911
UTR9.oligo338	262	262
UTR6.oligo236	980	980
UTR9.oligo355	569	569
UTR4.oligo37	1598	1598
UTR12.oligo779	1838	1838
UTR9.oligo314	1510	1510
UTR1.oligo82	1597	1597
UTR15.oligo30	1344	1344
UTR12.oligo174	1789	1789
UTR12.oligo500	1637	1637
UTR1.oligo629	561	561
UTR16.oligo452	1654	1654
UTR2.oligo145	865	865
UTR5.oligo52	1508	1508
UTR6.oligo35	933	933
UTR5.oligo196	807	807
UTR9.oligo322	1413	1413
UTR1.oligo230	1389	1389
UTR7.oligo556	1662	1662
UTR6.oligo24	259	259
UTR9.oligo526	1631	1631
UTR16.oligo282	1210	1210
UTR15.oligo268	1748	1748
UTR17.oligo238	763	763
UTR15.oligo70	968	968
UTR10.oligo385	1644	1644
UTR13.oligo270	1874	1874
UTR3.oligo245	1411	1411
UTR15.oligo84	538	538
UTR14.oligo167	1405	1405
UTR3.oligo586	612	612
UTR3.oligo244	1623	1623
UTR16.oligo269	497	497
UTR4.oligo202	345	345
UTR12.oligo447	1760	1760
UTR13.oligo316	1866	1866
UTR12.oligo527	748	748
UTR7.oligo368	1249	1249
UTR16.oligo41	1700	1700
UTR1.oligo871	1076	1076
UTR6.oligo70	1468	1468
UTR4.oligo823	1925	1925
UTR6.oligo176	1679	1679
UTR10.oligo436	1568	1568
UTR1.oligo258	773	773
UTR12.oligo153	1794	1794
UTR13.oligo420	1507	1507
UTR3.oligo623	1441	1441
UTR4.oligo164	1482	1482
UTR16.oligo537	1094	1094
UTR9.oligo296	1002	1002
UTR14.oligo298	1597	1597
UTR17.oligo540	1359	1359
UTR9.oligo250	797	797
UTR17.oligo766	1904	1904
UTR3.oligo515	1062	1062
UTR7.oligo328	1338	1338
UTR2.oligo244	835	835
UTR4.oligo467	871	871
UTR6.oligo175	1508	1508
UTR2.oligo55	736	736
UTR7.oligo420	1284	1284
UTR17.oligo6	1517	1517
UTR2.oligo226	1196	1196
UTR12.oligo811	1548	1548
UTR10.oligo441	1528	1528
UTR4.oligo883	1143	1143
UTR2.oligo224	1441	1441
UTR12.oligo135	1628	1628
UTR3.oligo399	242	242
UTR17.oligo551	458	458
UTR6.oligo478	1772	1772
UTR17.oligo244	1557	1557
UTR13.oligo269	651	651
UTR7.oligo435	1246	1246
UTR4.oligo41	1708	1708
UTR1.oligo471	1526	1526
UTR15.oligo248	1876	1876
UTR13.oligo119	1911	1911
UTR12.oligo129	1534	1534
UTR10.oligo336	1820	1820
UTR14.oligo157	690	690
UTR11.oligo56	1913	1913
UTR4.oligo212	134	134
UTR4.oligo289	998	998
UTR14.oligo452	1049	1049
UTR14.oligo349	1560	1560
UTR1.oligo393	1777	1777
UTR16.oligo511	1917	1917
UTR17.oligo464	1574	1574
UTR4.oligo34	340	340
UTR8.oligo60	1036	1036
UTR14.oligo64	1789	1789
UTR15.oligo579	924	924
UTR4.oligo806	1837	1837
UTR12.oligo856	1557	1557
UTR17.oligo0	1525	1525
UTR13.oligo30	1761	1761
UTR12.oligo841	625	625
UTR14.oligo296	1487	1487
UTR15.oligo656	1893	1893
UTR10.oligo448	958	958
UTR12.oligo359	957	957
UTR12.oligo150	1753	1753
UTR15.oligo617	1227	1227
UTR16.oligo636	1181	1181
UTR14.oligo214	244	244
UTR17.oligo787	1499	1499
UTR3.oligo512	1838	1838
UTR17.oligo543	980	980
UTR4.oligo850	1728	1728
UTR10.oligo499	1583	1583
UTR1.oligo748	839	839
UTR6.oligo301	1639	1639
UTR1.oligo499	1135	1135
UTR16.oligo239	1538	1538
UTR15.oligo835	603	603
UTR2.oligo213	1358	1358
UTR17.oligo533	1653	1653
UTR7.oligo276	647	647
UTR12.oligo743	425	425
UTR4.oligo180	630	630
UTR17.oligo253	829	829
UTR17.oligo408	626	626
UTR17.oligo640	1691	1691
UTR1.oligo830	964	964
UTR6.oligo268	986	986
UTR17.oligo705	1335	1335
UTR9.oligo195	1860	1860
UTR7.oligo619	732	732
UTR17.oligo404	1594	1594
UTR16.oligo373	1186	1186
UTR6.oligo218	1443	1443
UTR14.oligo332	987	987
UTR10.oligo116	620	620
UTR3.oligo52	1118	1118
UTR16.oligo42	1802	1802
UTR13.oligo352	1731	1731
UTR16.oligo480	1100	1100
UTR10.oligo462	786	786
UTR13.oligo141	877	877
UTR16.oligo8	1444	1444
UTR13.oligo407	1920	1920
UTR17.oligo584	1748	1748
UTR16.oligo464	1348	1348
UTR1.oligo269	156	156
UTR12.oligo850	1543	1543
UTR17.oligo786	1734	1734
UTR17.oligo368	1508	1508
UTR14.oligo445	207	207
UTR4.oligo638	1132	1132
UTR14.oligo156	1688	1688
UTR14.oligo103	991	991
UTR3.oligo293	626	626
UTR12.oligo773	1693	1693
UTR9.oligo333	1288	1288
UTR12.oligo183	1252	1252
UTR4.oligo749	791	791
UTR16.oligo158	837	837
UTR7.oligo92	1470	1470
UTR2.oligo18	1783	1783
UTR9.oligo409	1473	1473
UTR1.oligo317	1148	1148
UTR12.oligo80	1062	1062
UTR1.oligo380	1804	1804
UTR9.oligo48	1239	1239
UTR8.oligo73	678	678
UTR9.oligo516	1737	1737
UTR17.oligo809	1774	1774
UTR16.oligo610	1342	1342
UTR14.oligo26	1380	1380
UTR16.oligo370	545	545
UTR7.oligo112	571	571
UTR1.oligo37	662	662
UTR12.oligo155	1099	1099
UTR12.oligo436	378	378
UTR12.oligo450	348	348
UTR13.oligo131	1468	1468
UTR17.oligo550	1540	1540
UTR12.oligo420	259	259
UTR10.oligo197	1808	1808
UTR16.oligo460	847	847
UTR10.oligo424	1430	1430
UTR12.oligo720	1449	1449
UTR4.oligo153	1356	1356
UTR10.oligo36	1665	1665
UTR4.oligo449	833	833
UTR1.oligo36	1186	1186
UTR17.oligo652	652	652
UTR17.oligo713	416	416
UTR16.oligo38	1618	1618
UTR3.oligo120	430	430
UTR9.oligo515	1361	1361
UTR10.oligo407	768	768
UTR7.oligo51	330	330
UTR10.oligo557	1154	1154
UTR2.oligo177	1819	1819
UTR8.oligo0	1916	1916
UTR1.oligo421	1717	1717
UTR8.oligo65	1761	1761
UTR7.oligo431	1598	1598
UTR6.oligo424	1580	1580
UTR4.oligo428	1493	1493
UTR12.oligo98	1266	1266
UTR13.oligo422	1291	1291
UTR15.oligo714	1672	1672
UTR10.oligo501	1723	1723
UTR17.oligo623	1477	1477
UTR3.oligo45	1776	1776
UTR9.oligo505	135	135
UTR17.oligo381	1371	1371
UTR12.oligo663	1725	1725
UTR13.oligo44	982	982
UTR8.oligo138	1299	1299
UTR15.oligo135	1181	1181
UTR3.oligo590	1073	1073
UTR6.oligo338	1663	1663
UTR15.oligo871	892	892
UTR17.oligo129	1066	1066
UTR3.oligo607	1715	1715
UTR4.oligo397	1791	1791
UTR4.oligo702	1765	1765
UTR4.oligo197	1259	1259
UTR1.oligo83	1230	1230
UTR13.oligo221	1759	1759
UTR15.oligo687	1608	1608
UTR9.oligo324	1750	1750
UTR1.oligo429	969	969
UTR7.oligo243	1408	1408
UTR17.oligo719	965	965
UTR5.oligo395	1862	1862
UTR1.oligo34	1696	1696
UTR1.oligo537	1129	1129
UTR12.oligo279	802	802
UTR1.oligo501	1066	1066
UTR7.oligo96	1691	1691
UTR17.oligo653	1829	1829
UTR1.oligo861	1237	1237
UTR15.oligo768	834	834
UTR5.oligo22	1709	1709
UTR14.oligo67	328	328
UTR8.oligo55	1129	1129
UTR1.oligo337	1681	1681
UTR1.oligo15	1885	1885
UTR1.oligo43	1584	1584
UTR2.oligo22	1774	1774
UTR4.oligo120	1460	1460
UTR10.oligo152	1847	1847
UTR15.oligo339	1862	1862
UTR13.oligo486	1854	1854
UTR14.oligo105	1777	1777
UTR10.oligo484	1779	1779
UTR16.oligo348	1297	1297
UTR1.oligo129	601	601
UTR9.oligo93	1722	1722
UTR5.oligo393	543	543
UTR4.oligo450	1194	1194
UTR10.oligo222	1024	1024
UTR12.oligo39	1307	1307
UTR14.oligo355	1243	1243
UTR12.oligo723	1922	1922
UTR16.oligo661	1381	1381
UTR2.oligo100	1071	1071
UTR16.oligo275	1064	1064
UTR3.oligo527	1501	1501
UTR12.oligo751	651	651
UTR5.oligo197	505	505
UTR16.oligo556	1369	1369
UTR5.oligo288	1554	1554
UTR15.oligo206	1366	1366
UTR4.oligo696	1347	1347
UTR15.oligo469	1239	1239
UTR11.oligo130	1274	1274
UTR16.oligo534	499	499
UTR9.oligo378	1290	1290
UTR6.oligo298	1298	1298
UTR17.oligo360	1197	1197
UTR11.oligo34	1183	1183
UTR3.oligo483	1426	1426
UTR15.oligo350	1721	1721
UTR9.oligo327	822	822
UTR15.oligo481	936	936
UTR15.oligo886	1327	1327
UTR13.oligo233	1447	1447
UTR16.oligo138	1670	1670
UTR12.oligo786	1328	1328
UTR17.oligo414	581	581
UTR2.oligo69	363	363
UTR1.oligo631	1448	1448
UTR9.oligo543	1269	1269
UTR13.oligo1	1125	1125
UTR12.oligo290	1751	1751
UTR15.oligo463	245	245
UTR14.oligo421	1712	1712
UTR17.oligo269	1866	1866
UTR12.oligo510	1112	1112
UTR10.oligo2	1536	1536
UTR13.oligo149	1472	1472
UTR17.oligo631	1331	1331
UTR6.oligo7	1316	1316
UTR12.oligo349	912	912
UTR1.oligo39	351	351
UTR17.oligo849	170	170
UTR17.oligo795	1884	1884
UTR1.oligo113	1484	1484
UTR14.oligo336	1673	1673
UTR17.oligo729	1117	1117
UTR4.oligo361	670	670
UTR12.oligo273	1577	1577
UTR3.oligo76	1649	1649
UTR9.oligo239	266	266
UTR4.oligo365	1275	1275
UTR17.oligo401	1777	1777
UTR12.oligo800	1759	1759
UTR4.oligo166	1078	1078
UTR5.oligo71	1629	1629
UTR15.oligo88	1856	1856
UTR12.oligo335	1601	1601
UTR12.oligo321	765	765
UTR15.oligo574	1201	1201
UTR4.oligo408	1265	1265
UTR9.oligo490	1869	1869
UTR6.oligo384	1081	1081
UTR16.oligo141	707	707
UTR5.oligo317	921	921
UTR7.oligo98	1048	1048
UTR3.oligo424	1870	1870
UTR17.oligo564	1359	1359
UTR15.oligo362	1792	1792
UTR7.oligo34	1539	1539
UTR15.oligo728	1635	1635
UTR17.oligo463	1014	1014
UTR2.oligo81	573	573
UTR14.oligo450	1317	1317
UTR12.oligo479	1524	1524
UTR13.oligo160	922	922
UTR3.oligo502	511	511
UTR1.oligo215	1453	1453
UTR9.oligo352	1624	1624
UTR17.oligo241	350	350
UTR5.oligo326	859	859
UTR11.oligo4	1529	1529
UTR9.oligo75	623	623
UTR9.oligo466	1358	1358
UTR13.oligo299	1892	1892
UTR11.oligo101	1732	1732
UTR7.oligo5	647	647
UTR14.oligo16	517	517
UTR12.oligo763	1007	1007
UTR12.oligo341	1047	1047
UTR17.oligo694	407	407
UTR4.oligo332	1650	1650
UTR14.oligo188	1521	1521
UTR9.oligo165	903	903
UTR14.oligo152	1597	1597
UTR15.oligo881	1653	1653
UTR3.oligo111	1797	1797
UTR6.oligo92	1882	1882
UTR2.oligo29	1534	1534
UTR15.oligo748	1920	1920
UTR9.oligo486	874	874
UTR4.oligo609	461	461
UTR12.oligo686	1823	1823
UTR13.oligo369	1610	1610
UTR7.oligo678	438	438
UTR7.oligo358	591	591
UTR3.oligo22	1923	1923
UTR6.oligo275	1811	1811
UTR4.oligo376	955	955
UTR16.oligo377	818	818
UTR2.oligo251	794	794
UTR7.oligo398	1033	1033
UTR9.oligo185	145	145
UTR1.oligo727	1868	1868
UTR10.oligo539	1743	1743
UTR3.oligo545	1851	1851
UTR7.oligo277	1366	1366
UTR11.oligo5	801	801
UTR9.oligo99	1087	1087
UTR10.oligo132	1503	1503
UTR12.oligo536	1532	1532
UTR15.oligo78	1558	1558
UTR1.oligo573	1657	1657
UTR16.oligo369	705	705
UTR1.oligo724	514	514
UTR3.oligo44	188	188
UTR4.oligo681	1596	1596
UTR7.oligo656	1214	1214
UTR12.oligo423	1103	1103
UTR17.oligo179	193	193
UTR13.oligo101	926	926
UTR1.oligo456	780	780
UTR17.oligo500	1434	1434
UTR3.oligo294	1254	1254
UTR7.oligo156	1096	1096
UTR17.oligo872	1906	1906
UTR6.oligo61	1846	1846
UTR9.oligo46	1838	1838
UTR13.oligo375	1667	1667
UTR9.oligo496	1634	1634
UTR12.oligo493	1007	1007
UTR15.oligo761	1212	1212
UTR7.oligo532	956	956
UTR15.oligo100	1591	1591
UTR17.oligo122	1566	1566
UTR12.oligo475	1873	1873
UTR12.oligo512	1858	1858
UTR1.oligo173	1194	1194
UTR15.oligo0	1787	1787
UTR17.oligo639	1632	1632
UTR10.oligo5	1587	1587
UTR12.oligo791	1063	1063
UTR14.oligo256	1085	1085
UTR12.oligo330	1272	1272
UTR15.oligo750	175	175
UTR4.oligo725	1195	1195
UTR12.oligo402	672	672
UTR15.oligo939	1064	1064
UTR13.oligo86	1669	1669
UTR9.oligo274	1758	1758
UTR17.oligo76	759	759
UTR1.oligo797	1467	1467
UTR16.oligo527	549	549
UTR1.oligo547	387	387
UTR4.oligo642	1452	1452
UTR12.oligo755	1529	1529
UTR9.oligo128	1069	1069
UTR12.oligo322	976	976
UTR1.oligo171	1532	1532
UTR4.oligo529	1482	1482
UTR2.oligo11	1713	1713
UTR1.oligo674	870	870
UTR15.oligo508	1091	1091
UTR5.oligo112	1064	1064
UTR1.oligo57	1232	1232
UTR17.oligo434	1865	1865
UTR7.oligo50	575	575
UTR15.oligo846	1745	1745
UTR17.oligo279	1562	1562
UTR17.oligo751	471	471
UTR16.oligo580	1743	1743
UTR7.oligo720	864	864
UTR16.oligo113	1070	1070
UTR5.oligo75	323	323
UTR17.oligo526	1907	1907
UTR1.oligo406	1861	1861
UTR17.oligo672	1002	1002
UTR15.oligo533	1754	1754
UTR6.oligo277	1849	1849
UTR9.oligo152	1235	1235
UTR3.oligo441	636	636
UTR3.oligo186	1375	1375
UTR12.oligo535	1871	1871
UTR15.oligo90	1830	1830
UTR4.oligo373	1162	1162
UTR16.oligo143	535	535
UTR4.oligo787	1722	1722
UTR17.oligo311	1756	1756
UTR4.oligo93	1852	1852
UTR2.oligo13	1046	1046
UTR10.oligo392	1723	1723
UTR3.oligo420	528	528
UTR7.oligo503	1587	1587
UTR10.oligo218	1705	1705
UTR4.oligo483	932	932
UTR1.oligo124	1191	1191
UTR10.oligo351	1320	1320
UTR15.oligo236	1471	1471
UTR13.oligo107	1531	1531
UTR15.oligo29	1415	1415
UTR17.oligo227	1498	1498
UTR1.oligo401	1361	1361
UTR14.oligo387	1504	1504
UTR14.oligo98	1430	1430
UTR4.oligo619	1377	1377
UTR12.oligo812	851	851
UTR13.oligo202	1469	1469
UTR14.oligo276	849	849
UTR8.oligo91	1437	1437
UTR12.oligo315	1573	1573
UTR9.oligo272	619	619
UTR9.oligo221	385	385
UTR14.oligo8	477	477
UTR6.oligo334	1263	1263
UTR3.oligo104	1641	1641
UTR7.oligo265	1454	1454
UTR14.oligo73	1851	1851
UTR9.oligo114	1311	1311
UTR9.oligo291	1367	1367
UTR16.oligo261	1881	1881
UTR2.oligo39	1082	1082
UTR7.oligo345	1549	1549
UTR3.oligo218	1070	1070
UTR9.oligo312	501	501
UTR15.oligo63	1788	1788
UTR12.oligo815	1591	1591
UTR1.oligo512	1803	1803
UTR4.oligo577	1141	1141
UTR16.oligo198	1896	1896
UTR2.oligo73	1450	1450
UTR16.oligo585	796	796
UTR15.oligo433	1129	1129
UTR2.oligo87	1331	1331
UTR10.oligo292	1157	1157
UTR15.oligo785	1478	1478
UTR16.oligo667	1006	1006
UTR5.oligo135	854	854
UTR4.oligo643	139	139
UTR16.oligo145	1459	1459
UTR10.oligo410	1731	1731
UTR16.oligo389	1388	1388
UTR17.oligo461	1322	1322
UTR5.oligo140	1565	1565
UTR3.oligo32	1842	1842
UTR4.oligo701	863	863
UTR13.oligo438	1674	1674
UTR1.oligo825	996	996
UTR5.oligo8	1598	1598
UTR17.oligo171	371	371
UTR13.oligo77	1688	1688
UTR2.oligo133	1485	1485
UTR17.oligo549	1414	1414
UTR3.oligo133	1858	1858
UTR17.oligo644	1087	1087
UTR10.oligo345	1076	1076
UTR2.oligo245	1843	1843
UTR1.oligo776	1779	1779
UTR14.oligo269	1738	1738
UTR4.oligo393	1229	1229
UTR8.oligo58	1655	1655
UTR12.oligo274	1880	1880
UTR13.oligo174	566	566
UTR7.oligo350	518	518
UTR2.oligo57	1768	1768
UTR1.oligo581	185	185
UTR15.oligo235	987	987
UTR7.oligo560	605	605
UTR4.oligo3	1413	1413
UTR17.oligo175	1874	1874
UTR15.oligo238	1530	1530
UTR15.oligo185	970	970
UTR1.oligo395	1030	1030
UTR12.oligo612	632	632
UTR9.oligo447	1672	1672
UTR12.oligo414	1753	1753
UTR13.oligo97	822	822
UTR13.oligo27	1552	1552
UTR4.oligo322	1223	1223
UTR11.oligo42	1784	1784
UTR10.oligo325	1379	1379
UTR13.oligo4	1922	1922
UTR7.oligo37	945	945
UTR5.oligo32	1007	1007
UTR16.oligo616	800	800
UTR1.oligo813	1648	1648
